customer_id,age,tenure_months,last_purchase_date,total_spent,num_purchases,churn,recency_days,cluster,segment_label
CUST01140,60,19,2023-09-24,78000,2,0,98,2,Emerging / Mid-Value
CUST01141,60,37,2023-12-02,331300,5,1,29,0,High-Value Loyal
CUST01142,39,13,2023-01-21,96000,2,0,344,1,Dormant / At-Risk
CUST01143,58,25,2023-05-25,93500,4,0,220,1,Dormant / At-Risk
CUST01144,59,30,2023-04-16,124000,2,1,259,1,Dormant / At-Risk
CUST01145,63,24,2023-01-16,81350,5,0,349,1,Dormant / At-Risk
CUST01146,27,25,2023-06-13,140000,1,1,201,1,Dormant / At-Risk
CUST01148,39,20,2023-09-11,36000,1,0,111,2,Emerging / Mid-Value
CUST01149,43,44,2023-09-22,9400,2,0,100,2,Emerging / Mid-Value
CUST01150,48,10,2023-02-04,128500,6,0,330,1,Dormant / At-Risk
CUST01151,44,40,2023-06-26,709000,6,0,188,0,High-Value Loyal
CUST01152,39,1,2023-08-07,197250,4,0,146,2,Emerging / Mid-Value
CUST01153,21,23,2023-01-03,226000,2,0,362,1,Dormant / At-Risk
CUST01154,55,27,2023-04-13,57050,3,0,262,1,Dormant / At-Risk
CUST01156,44,41,2023-12-09,120000,4,0,22,2,Emerging / Mid-Value
CUST01157,57,10,2023-06-08,715200,6,0,206,0,High-Value Loyal
CUST01158,46,53,2023-06-07,270150,3,0,207,1,Dormant / At-Risk
CUST01159,54,27,2023-07-20,27000,2,1,164,2,Emerging / Mid-Value
CUST01160,61,1,2023-09-07,194050,4,1,115,2,Emerging / Mid-Value
CUST01161,58,5,2023-07-04,60600,6,0,180,1,Dormant / At-Risk
CUST01162,56,3,2023-10-01,72000,2,1,91,2,Emerging / Mid-Value
CUST01163,24,2,2023-03-16,185000,2,1,290,1,Dormant / At-Risk
CUST01165,20,21,2023-10-26,238400,4,0,66,2,Emerging / Mid-Value
CUST01166,61,29,2023-03-10,50000,1,0,296,1,Dormant / At-Risk
CUST01167,44,34,2023-10-14,24150,4,0,78,2,Emerging / Mid-Value
CUST01168,34,30,2023-02-17,345600,5,0,317,0,High-Value Loyal
CUST01169,30,6,2023-07-04,376200,6,0,180,0,High-Value Loyal
CUST01170,55,38,2023-07-05,34000,2,0,179,2,Emerging / Mid-Value
CUST01172,54,22,2023-01-26,180750,4,0,339,1,Dormant / At-Risk
CUST01173,40,21,2023-04-01,48050,2,0,274,1,Dormant / At-Risk
CUST01174,49,54,2023-11-22,225000,4,1,39,2,Emerging / Mid-Value
CUST01175,29,13,2023-05-18,635200,5,1,227,0,High-Value Loyal
CUST01176,35,28,2023-11-03,225000,3,0,58,2,Emerging / Mid-Value
CUST01177,48,27,2023-05-14,195250,5,1,231,1,Dormant / At-Risk
CUST01178,38,1,2023-05-20,121650,8,0,225,0,High-Value Loyal
CUST01179,46,4,2023-05-20,67450,5,0,225,1,Dormant / At-Risk
CUST01180,36,45,2023-01-07,164000,4,0,358,1,Dormant / At-Risk
CUST01181,45,56,2023-12-06,290500,7,0,25,0,High-Value Loyal
CUST01182,30,45,2023-08-26,396200,6,1,127,0,High-Value Loyal
CUST01183,35,56,2023-06-30,712150,5,1,184,0,High-Value Loyal
CUST01184,36,24,2023-08-30,129400,6,0,123,0,High-Value Loyal
CUST01185,31,30,2023-08-19,45200,2,0,134,2,Emerging / Mid-Value
CUST01186,42,55,2023-06-26,164000,5,0,188,1,Dormant / At-Risk
CUST01187,19,45,2023-01-24,401150,7,1,341,0,High-Value Loyal
CUST01188,27,57,2023-03-19,350550,3,0,287,1,Dormant / At-Risk
CUST01189,28,22,2023-10-10,546500,6,0,82,0,High-Value Loyal
CUST01190,55,56,2023-01-05,345500,3,1,360,1,Dormant / At-Risk
CUST01191,33,20,2023-03-01,96400,4,0,305,1,Dormant / At-Risk
CUST01192,34,23,2023-04-25,345200,8,0,250,0,High-Value Loyal
CUST01193,41,53,2023-10-10,287500,8,0,82,0,High-Value Loyal
CUST01194,39,10,2023-12-15,157300,3,0,16,2,Emerging / Mid-Value
CUST01195,64,28,2023-08-18,234500,7,0,135,0,High-Value Loyal
CUST01196,21,12,2023-01-08,18000,2,1,357,1,Dormant / At-Risk
CUST01197,59,32,2023-10-12,355500,3,0,80,2,Emerging / Mid-Value
CUST01198,57,18,2023-12-22,249000,5,1,9,2,Emerging / Mid-Value
CUST01199,58,8,2023-10-13,93200,3,0,79,2,Emerging / Mid-Value
CUST01200,59,10,2023-06-28,124000,4,0,186,1,Dormant / At-Risk
CUST01201,36,22,2023-03-14,233000,4,1,292,1,Dormant / At-Risk
CUST01202,61,49,2023-01-16,39150,4,1,349,1,Dormant / At-Risk
CUST01203,37,18,2023-11-29,203000,4,0,32,2,Emerging / Mid-Value
CUST01204,24,35,2023-11-29,14100,3,0,32,2,Emerging / Mid-Value
CUST01205,33,39,2023-01-22,50,1,0,343,1,Dormant / At-Risk
CUST01206,26,12,2023-12-19,95000,3,0,12,2,Emerging / Mid-Value
CUST01207,39,39,2023-04-02,410000,5,0,273,0,High-Value Loyal
CUST01208,28,38,2023-12-11,87100,4,1,20,2,Emerging / Mid-Value
CUST01210,19,48,2023-04-30,541000,4,1,245,0,High-Value Loyal
CUST01211,44,10,2023-10-13,235500,4,0,79,2,Emerging / Mid-Value
CUST01212,40,20,2023-01-13,143000,2,0,352,1,Dormant / At-Risk
CUST01213,18,32,2023-07-20,45000,1,0,164,2,Emerging / Mid-Value
CUST01214,29,38,2023-04-25,8000,1,0,250,1,Dormant / At-Risk
CUST01215,38,39,2023-09-08,173000,4,0,114,2,Emerging / Mid-Value
CUST01216,40,52,2023-07-12,300000,5,1,172,0,High-Value Loyal
CUST01217,30,10,2023-04-09,156100,4,0,266,1,Dormant / At-Risk
CUST01218,36,34,2023-10-30,134000,3,0,62,2,Emerging / Mid-Value
CUST01219,31,10,2023-08-04,497200,5,1,149,0,High-Value Loyal
CUST01220,55,3,2023-05-31,358000,7,1,214,0,High-Value Loyal
CUST01221,40,42,2023-07-21,342050,5,0,163,0,High-Value Loyal
CUST01222,47,32,2023-10-23,198450,6,0,69,0,High-Value Loyal
CUST01223,61,27,2023-09-10,497100,5,1,112,0,High-Value Loyal
CUST01225,39,14,2023-12-24,568100,7,1,7,0,High-Value Loyal
CUST01226,44,28,2023-05-12,23250,4,0,233,1,Dormant / At-Risk
CUST01227,41,15,2023-10-31,478400,6,0,61,0,High-Value Loyal
CUST01228,51,2,2023-12-03,400500,5,0,28,0,High-Value Loyal
CUST01229,47,12,2023-05-22,295000,2,0,223,1,Dormant / At-Risk
CUST01230,41,35,2023-06-23,235200,7,0,191,0,High-Value Loyal
CUST01231,18,43,2023-10-23,551500,8,0,69,0,High-Value Loyal
CUST01232,38,47,2023-07-05,345250,4,0,179,0,High-Value Loyal
CUST01233,29,31,2023-09-05,66300,4,1,117,2,Emerging / Mid-Value
CUST01234,62,59,2023-05-31,145000,3,0,214,1,Dormant / At-Risk
CUST01235,34,36,2023-02-09,221000,3,1,325,1,Dormant / At-Risk
CUST01236,35,23,2023-09-17,355400,5,0,105,0,High-Value Loyal
CUST01237,31,4,2023-10-01,60250,2,0,91,2,Emerging / Mid-Value
CUST01238,28,59,2023-05-29,59300,3,0,216,1,Dormant / At-Risk
CUST01239,64,43,2023-10-28,238100,4,1,64,2,Emerging / Mid-Value
CUST01240,64,57,2023-10-03,535000,3,0,89,0,High-Value Loyal
CUST01241,25,33,2023-01-06,24400,4,0,359,1,Dormant / At-Risk
CUST01242,58,44,2023-08-06,422000,6,0,147,0,High-Value Loyal
CUST01243,64,31,2023-02-23,357500,5,0,311,0,High-Value Loyal
CUST01244,35,3,2023-05-18,500,1,1,227,1,Dormant / At-Risk
CUST01245,44,39,2023-08-19,76200,4,1,134,2,Emerging / Mid-Value
CUST01246,49,35,2023-06-01,63100,3,0,213,1,Dormant / At-Risk
CUST01247,39,6,2023-03-08,135550,4,0,298,1,Dormant / At-Risk
CUST01248,53,5,2023-11-09,380650,7,0,52,0,High-Value Loyal
CUST01249,44,57,2023-03-21,558050,7,1,285,0,High-Value Loyal
CUST01250,52,12,2023-11-28,87150,3,0,33,2,Emerging / Mid-Value
CUST01251,51,21,2023-11-13,507000,4,1,48,0,High-Value Loyal
CUST01252,47,47,2023-09-20,288000,2,1,102,2,Emerging / Mid-Value
CUST01253,57,55,2023-04-23,393000,5,0,252,0,High-Value Loyal
CUST01254,23,15,2023-09-06,259100,6,0,116,0,High-Value Loyal
CUST01255,30,42,2023-03-03,350200,2,0,303,1,Dormant / At-Risk
CUST01256,43,32,2023-04-04,587100,5,0,271,0,High-Value Loyal
CUST01257,49,25,2023-10-06,15000,1,0,86,2,Emerging / Mid-Value
CUST01258,47,25,2023-10-15,143000,3,0,77,2,Emerging / Mid-Value
CUST01259,42,8,2023-05-17,15250,2,0,228,1,Dormant / At-Risk
CUST01260,19,27,2023-10-07,200,1,0,85,2,Emerging / Mid-Value
CUST01261,31,55,2023-06-04,160000,5,0,210,1,Dormant / At-Risk
CUST01262,58,2,2023-03-06,149000,2,0,300,1,Dormant / At-Risk
CUST01263,60,52,2023-01-08,150,1,0,357,1,Dormant / At-Risk
CUST01264,30,20,2023-12-01,459200,4,0,30,0,High-Value Loyal
CUST01265,49,35,2023-08-24,123100,4,0,129,2,Emerging / Mid-Value
CUST01266,50,25,2023-07-09,402000,5,0,175,0,High-Value Loyal
CUST01267,55,40,2023-09-23,250700,4,0,99,2,Emerging / Mid-Value
CUST01268,56,57,2023-09-10,24100,2,1,112,2,Emerging / Mid-Value
CUST01269,32,34,2023-02-08,286000,5,1,326,1,Dormant / At-Risk
CUST01270,35,13,2023-07-28,204000,2,1,156,2,Emerging / Mid-Value
CUST01271,20,33,2023-06-27,275200,4,0,187,0,High-Value Loyal
CUST01272,56,41,2023-01-26,48300,4,0,339,1,Dormant / At-Risk
CUST01273,52,13,2023-12-24,487400,7,0,7,0,High-Value Loyal
CUST01274,59,55,2023-12-05,103000,2,0,26,2,Emerging / Mid-Value
CUST01275,57,2,2023-04-04,57200,4,0,271,1,Dormant / At-Risk
CUST01276,18,52,2023-02-15,184000,5,0,319,1,Dormant / At-Risk
CUST01277,28,18,2023-09-17,25000,1,0,105,2,Emerging / Mid-Value
CUST01278,28,31,2023-05-27,365100,6,0,218,0,High-Value Loyal
CUST01279,53,43,2023-12-12,175250,4,1,19,2,Emerging / Mid-Value
CUST01280,45,40,2023-11-24,286150,3,0,37,2,Emerging / Mid-Value
CUST01281,41,36,2023-01-10,96000,3,0,355,1,Dormant / At-Risk
CUST01282,55,33,2023-10-22,131000,3,0,70,2,Emerging / Mid-Value
CUST01283,56,1,2023-10-02,597000,5,1,90,0,High-Value Loyal
CUST01284,34,11,2023-04-08,81200,4,0,267,1,Dormant / At-Risk
CUST01286,28,56,2023-01-04,274200,7,0,361,0,High-Value Loyal
CUST01287,26,59,2023-03-16,160000,4,0,290,1,Dormant / At-Risk
CUST01288,29,55,2023-02-10,36200,2,1,324,1,Dormant / At-Risk
CUST01289,34,19,2023-05-31,361300,7,0,214,0,High-Value Loyal
CUST01290,50,6,2023-10-17,510250,4,0,75,0,High-Value Loyal
CUST01291,41,56,2023-08-18,430050,5,0,135,0,High-Value Loyal
CUST01292,62,51,2023-12-05,656400,6,0,26,0,High-Value Loyal
CUST01293,54,11,2023-03-01,413500,8,0,305,0,High-Value Loyal
CUST01294,53,49,2023-08-29,99300,3,0,124,2,Emerging / Mid-Value
CUST01295,20,14,2023-05-26,492000,4,0,219,0,High-Value Loyal
CUST01296,24,48,2023-10-13,483000,3,1,79,0,High-Value Loyal
CUST01297,19,19,2023-04-21,24200,3,0,254,1,Dormant / At-Risk
CUST01298,41,2,2023-12-13,76000,3,0,18,2,Emerging / Mid-Value
CUST01299,37,14,2023-08-18,568300,7,0,135,0,High-Value Loyal
CUST01300,44,29,2023-02-20,303000,4,0,314,1,Dormant / At-Risk
CUST01301,55,3,2023-12-19,50100,2,0,12,2,Emerging / Mid-Value
CUST01302,49,34,2023-01-30,404000,5,0,335,0,High-Value Loyal
CUST01303,24,35,2023-09-25,171100,4,0,97,2,Emerging / Mid-Value
CUST01305,39,50,2023-10-27,550,2,0,65,2,Emerging / Mid-Value
CUST01306,36,15,2023-05-30,123000,4,1,215,1,Dormant / At-Risk
CUST01307,31,23,2023-02-19,200000,2,0,315,1,Dormant / At-Risk
CUST01308,47,47,2023-05-01,87500,3,0,244,1,Dormant / At-Risk
CUST01309,40,29,2023-09-16,208300,5,0,106,2,Emerging / Mid-Value
CUST01310,29,36,2023-01-15,587000,4,0,350,0,High-Value Loyal
CUST01311,34,48,2023-06-22,207000,3,0,192,1,Dormant / At-Risk
CUST01312,19,59,2023-12-03,396250,6,0,28,0,High-Value Loyal
CUST01313,60,22,2023-03-20,423200,7,1,286,0,High-Value Loyal
CUST01314,37,20,2023-08-18,133250,3,1,135,2,Emerging / Mid-Value
CUST01315,19,9,2023-07-02,265200,4,0,182,0,High-Value Loyal
CUST01316,55,29,2023-05-06,135000,4,0,239,1,Dormant / At-Risk
CUST01317,59,44,2023-03-31,300150,3,0,275,1,Dormant / At-Risk
CUST01318,44,54,2023-04-02,100100,3,1,273,1,Dormant / At-Risk
CUST01319,31,17,2023-11-22,250000,5,0,39,2,Emerging / Mid-Value
CUST01320,26,36,2023-10-12,280400,4,0,80,2,Emerging / Mid-Value
CUST01321,35,8,2023-06-28,283000,5,0,186,0,High-Value Loyal
CUST01322,46,38,2023-08-01,366000,5,1,152,0,High-Value Loyal
CUST01323,64,33,2023-11-07,61000,4,0,54,2,Emerging / Mid-Value
CUST01324,41,8,2023-06-26,16500,3,1,188,1,Dormant / At-Risk
CUST01325,50,31,2023-07-22,49200,3,0,162,2,Emerging / Mid-Value
CUST01326,32,28,2023-11-18,328600,4,0,43,2,Emerging / Mid-Value
CUST01327,21,57,2023-01-16,185200,6,0,349,1,Dormant / At-Risk
CUST01328,53,8,2023-05-25,420000,6,0,220,0,High-Value Loyal
CUST01329,44,26,2023-08-20,237000,2,1,133,2,Emerging / Mid-Value
CUST01330,46,47,2023-03-04,156100,6,0,302,1,Dormant / At-Risk
CUST01331,20,13,2023-07-31,126000,3,0,153,2,Emerging / Mid-Value
CUST01332,45,44,2023-03-24,135300,2,1,282,1,Dormant / At-Risk
CUST01333,34,19,2023-11-29,417000,3,0,32,2,Emerging / Mid-Value
CUST01334,59,35,2023-12-20,81000,2,0,11,2,Emerging / Mid-Value
CUST01335,40,11,2023-07-06,140050,4,0,178,2,Emerging / Mid-Value
CUST01336,55,20,2023-05-20,391000,7,0,225,0,High-Value Loyal
CUST01337,63,28,2023-01-13,600250,7,0,352,0,High-Value Loyal
CUST01338,48,9,2023-04-16,77800,6,1,259,1,Dormant / At-Risk
CUST01339,61,40,2023-07-15,90200,3,0,169,2,Emerging / Mid-Value
CUST01340,21,41,2023-02-22,60000,2,1,312,1,Dormant / At-Risk
CUST01341,55,23,2023-07-08,340250,5,0,176,0,High-Value Loyal
CUST01342,19,1,2023-01-27,45100,2,0,338,1,Dormant / At-Risk
CUST01343,25,14,2023-02-23,362150,4,0,311,1,Dormant / At-Risk
CUST01344,52,17,2023-06-07,36200,3,0,207,1,Dormant / At-Risk
CUST01346,23,43,2023-01-11,51000,4,0,354,1,Dormant / At-Risk
CUST01347,53,55,2023-05-31,120150,4,0,214,1,Dormant / At-Risk
CUST01348,26,56,2023-10-10,60600,4,0,82,2,Emerging / Mid-Value
CUST01349,63,37,2023-06-19,366150,6,0,195,0,High-Value Loyal
CUST01350,51,57,2023-10-26,269000,4,1,66,2,Emerging / Mid-Value
CUST01351,54,11,2023-05-24,15200,3,0,221,1,Dormant / At-Risk
CUST01353,34,4,2023-08-16,28000,2,0,137,2,Emerging / Mid-Value
CUST01354,45,41,2023-06-21,296450,6,1,193,0,High-Value Loyal
CUST01355,64,29,2023-09-27,210000,4,1,95,2,Emerging / Mid-Value
CUST01356,19,14,2023-09-10,371000,7,0,112,0,High-Value Loyal
CUST01357,45,14,2023-01-15,86000,2,0,350,1,Dormant / At-Risk
CUST01358,51,35,2023-01-01,185050,3,1,364,1,Dormant / At-Risk
CUST01359,49,31,2023-07-24,217000,4,0,160,2,Emerging / Mid-Value
CUST01360,51,20,2023-01-21,435200,5,0,344,0,High-Value Loyal
CUST01361,51,46,2023-01-09,160300,4,0,356,1,Dormant / At-Risk
CUST01362,64,54,2023-02-07,150250,3,1,327,1,Dormant / At-Risk
CUST01363,32,53,2023-10-12,24300,3,0,80,2,Emerging / Mid-Value
CUST01364,35,7,2023-09-14,124500,3,0,108,2,Emerging / Mid-Value
CUST01365,62,55,2023-07-27,246200,3,0,157,2,Emerging / Mid-Value
CUST01366,33,1,2023-03-09,259000,7,0,297,0,High-Value Loyal
CUST01367,33,30,2023-12-28,350300,2,0,3,2,Emerging / Mid-Value
CUST01368,49,14,2023-06-20,96050,4,0,194,1,Dormant / At-Risk
CUST01369,45,37,2023-06-03,535100,4,1,211,0,High-Value Loyal
CUST01370,21,34,2023-07-05,100150,2,1,179,2,Emerging / Mid-Value
CUST01371,34,37,2023-06-04,608050,4,0,210,0,High-Value Loyal
CUST01372,61,30,2023-01-26,306000,4,0,339,1,Dormant / At-Risk
CUST01373,48,24,2023-06-18,310400,4,1,196,0,High-Value Loyal
CUST01374,25,34,2023-07-03,208000,5,0,181,0,High-Value Loyal
CUST01375,29,29,2023-06-06,15200,2,1,208,1,Dormant / At-Risk
CUST01376,57,55,2023-10-29,102000,2,0,63,2,Emerging / Mid-Value
CUST01377,28,15,2023-03-18,138000,2,0,288,1,Dormant / At-Risk
CUST01378,51,5,2023-07-01,132000,4,1,183,1,Dormant / At-Risk
CUST01379,43,37,2023-08-25,56000,2,0,128,2,Emerging / Mid-Value
CUST01380,35,50,2023-09-07,349150,6,0,115,0,High-Value Loyal
CUST01381,59,38,2023-02-07,593400,6,0,327,0,High-Value Loyal
CUST01382,44,15,2023-02-25,124450,4,0,309,1,Dormant / At-Risk
CUST01383,57,10,2023-09-04,36000,1,0,118,2,Emerging / Mid-Value
CUST01384,37,33,2023-03-19,319200,7,0,287,0,High-Value Loyal
CUST01385,38,31,2023-05-28,101200,4,1,217,1,Dormant / At-Risk
CUST01386,48,55,2023-02-26,311250,8,0,308,0,High-Value Loyal
CUST01387,22,1,2023-01-14,48150,3,1,351,1,Dormant / At-Risk
CUST01388,22,51,2023-03-27,32850,5,0,279,1,Dormant / At-Risk
CUST01389,53,19,2023-09-07,94000,2,0,115,2,Emerging / Mid-Value
CUST01390,42,22,2023-10-07,108500,4,0,85,2,Emerging / Mid-Value
CUST01391,63,38,2023-05-29,222000,4,1,216,1,Dormant / At-Risk
CUST01392,18,3,2023-11-30,141250,4,0,31,2,Emerging / Mid-Value
CUST01394,44,42,2023-11-29,273000,3,1,32,2,Emerging / Mid-Value
CUST01395,40,46,2023-05-06,401200,4,0,239,0,High-Value Loyal
CUST01396,47,36,2023-10-24,541100,4,1,68,0,High-Value Loyal
CUST01397,50,54,2023-03-30,12250,2,1,276,1,Dormant / At-Risk
CUST01398,45,34,2023-08-23,491500,6,0,130,0,High-Value Loyal
CUST01399,55,26,2023-06-19,336000,3,0,195,1,Dormant / At-Risk
CUST01400,61,4,2023-12-18,45000,2,0,13,2,Emerging / Mid-Value
CUST01401,62,31,2023-02-26,135450,5,0,308,1,Dormant / At-Risk
CUST01402,25,47,2023-12-25,45400,2,0,6,2,Emerging / Mid-Value
CUST01403,48,31,2023-10-24,44400,4,0,68,2,Emerging / Mid-Value
CUST01404,28,23,2023-09-13,501000,4,0,109,0,High-Value Loyal
CUST01405,27,27,2023-12-01,640000,6,0,30,0,High-Value Loyal
CUST01406,19,18,2023-06-07,466150,8,0,207,0,High-Value Loyal
CUST01407,42,25,2023-07-23,298000,3,0,161,2,Emerging / Mid-Value
CUST01408,62,53,2023-08-29,465000,6,0,124,0,High-Value Loyal
CUST01409,57,2,2023-10-21,136000,4,0,71,2,Emerging / Mid-Value
CUST01410,33,58,2023-09-12,97000,4,0,110,2,Emerging / Mid-Value
CUST01411,24,48,2023-02-20,48000,1,0,314,1,Dormant / At-Risk
CUST01412,18,36,2023-10-12,108650,6,1,80,2,Emerging / Mid-Value
CUST01413,35,38,2023-07-08,292000,2,0,176,2,Emerging / Mid-Value
CUST01414,46,53,2023-01-28,165000,3,1,337,1,Dormant / At-Risk
CUST01415,57,59,2023-03-27,275000,4,0,279,1,Dormant / At-Risk
CUST01416,22,55,2023-11-26,60100,2,0,35,2,Emerging / Mid-Value
CUST01417,53,27,2023-09-05,30000,1,0,117,2,Emerging / Mid-Value
CUST01418,53,49,2023-09-04,182500,6,0,118,0,High-Value Loyal
CUST01419,63,19,2023-12-25,251550,6,0,6,0,High-Value Loyal
CUST01420,20,45,2023-09-03,141700,5,1,119,2,Emerging / Mid-Value
CUST01421,20,27,2023-08-09,189250,5,0,144,2,Emerging / Mid-Value
CUST01422,43,55,2023-05-24,69200,4,0,221,1,Dormant / At-Risk
CUST01423,39,46,2023-11-05,572000,3,0,56,0,High-Value Loyal
CUST01424,37,12,2023-06-07,162000,4,0,207,1,Dormant / At-Risk
CUST01426,19,38,2023-03-16,354000,6,0,290,0,High-Value Loyal
CUST01427,29,26,2023-10-30,200500,3,0,62,2,Emerging / Mid-Value
CUST01428,22,55,2023-11-23,167000,4,0,38,2,Emerging / Mid-Value
CUST01429,48,43,2023-02-01,548000,6,0,333,0,High-Value Loyal
CUST01430,45,44,2023-08-06,336000,4,0,147,0,High-Value Loyal
CUST01431,44,59,2023-05-27,620000,7,0,218,0,High-Value Loyal
CUST01432,45,26,2023-10-14,60000,1,0,78,2,Emerging / Mid-Value
CUST01433,31,2,2023-10-21,306600,7,1,71,0,High-Value Loyal
CUST01434,62,26,2023-02-04,315000,5,0,330,0,High-Value Loyal
CUST01435,50,50,2023-11-28,154500,7,0,33,0,High-Value Loyal
CUST01436,59,25,2023-08-15,273000,2,0,138,2,Emerging / Mid-Value
CUST01437,45,44,2023-12-07,355000,4,0,24,2,Emerging / Mid-Value
CUST01438,48,15,2023-04-19,670000,4,0,256,0,High-Value Loyal
CUST01439,60,24,2023-04-07,244000,3,0,268,1,Dormant / At-Risk
CUST01440,36,36,2023-10-03,32000,2,0,89,2,Emerging / Mid-Value
CUST01441,35,44,2023-12-27,139000,3,0,4,2,Emerging / Mid-Value
CUST01442,49,58,2023-01-27,75100,2,1,338,1,Dormant / At-Risk
CUST01443,40,22,2023-10-10,39000,2,0,82,2,Emerging / Mid-Value
CUST01444,63,45,2023-05-31,75700,3,1,214,1,Dormant / At-Risk
CUST01445,24,32,2023-12-23,205000,4,1,8,2,Emerging / Mid-Value
CUST01446,25,49,2023-05-26,152150,7,0,219,0,High-Value Loyal
CUST01447,42,41,2023-04-26,111750,8,1,249,0,High-Value Loyal
CUST01448,40,19,2023-09-15,93650,6,0,107,2,Emerging / Mid-Value
CUST01449,44,26,2023-03-24,12000,1,1,282,1,Dormant / At-Risk
CUST01450,39,55,2023-07-07,306100,4,0,177,0,High-Value Loyal
CUST01451,64,14,2023-01-19,118200,5,0,346,1,Dormant / At-Risk
CUST01452,39,22,2023-06-11,290000,6,0,203,0,High-Value Loyal
CUST01453,43,40,2023-06-16,146100,4,0,198,1,Dormant / At-Risk
CUST01454,55,53,2023-02-08,173000,2,0,326,1,Dormant / At-Risk
CUST01455,26,51,2023-12-08,618400,6,1,23,0,High-Value Loyal
CUST01457,19,58,2023-07-03,321200,5,0,181,0,High-Value Loyal
CUST01458,56,6,2023-03-27,248200,6,0,279,0,High-Value Loyal
CUST01459,35,9,2023-01-20,144000,3,0,345,1,Dormant / At-Risk
CUST01461,62,44,2023-09-07,185000,4,1,115,2,Emerging / Mid-Value
CUST01462,31,20,2023-11-22,32000,1,0,39,2,Emerging / Mid-Value
CUST01463,57,59,2023-01-18,126200,6,0,347,1,Dormant / At-Risk
CUST01464,22,18,2023-10-21,560000,2,1,71,0,High-Value Loyal
CUST01465,23,15,2023-05-01,293200,4,0,244,1,Dormant / At-Risk
CUST01466,36,10,2023-10-31,645700,7,0,61,0,High-Value Loyal
CUST01467,42,14,2023-02-25,60150,2,1,309,1,Dormant / At-Risk
CUST01468,38,9,2023-11-20,250100,6,0,41,0,High-Value Loyal
CUST01469,19,13,2023-06-15,225200,4,0,199,1,Dormant / At-Risk
CUST01470,20,14,2023-04-12,179100,5,0,263,1,Dormant / At-Risk
CUST01471,36,7,2023-03-02,39600,4,0,304,1,Dormant / At-Risk
CUST01472,28,14,2023-05-04,92250,4,1,241,1,Dormant / At-Risk
CUST01473,38,49,2023-10-29,96200,4,0,63,2,Emerging / Mid-Value
CUST01474,43,48,2023-03-12,60000,3,0,294,1,Dormant / At-Risk
CUST01476,51,6,2023-12-07,96550,4,0,24,2,Emerging / Mid-Value
CUST01477,48,11,2023-10-12,151000,2,1,80,2,Emerging / Mid-Value
CUST01478,39,22,2023-07-13,51200,3,0,171,2,Emerging / Mid-Value
CUST01479,38,15,2023-06-10,48000,1,1,204,1,Dormant / At-Risk
CUST01480,61,13,2023-07-25,255750,5,0,159,0,High-Value Loyal
CUST01481,57,33,2023-07-02,222000,2,1,182,2,Emerging / Mid-Value
CUST01482,36,22,2023-06-03,60000,3,0,211,1,Dormant / At-Risk
CUST01483,63,34,2023-02-14,24100,2,0,320,1,Dormant / At-Risk
CUST01484,60,21,2023-11-21,257000,4,0,40,2,Emerging / Mid-Value
CUST01485,43,35,2023-06-10,641000,4,0,204,0,High-Value Loyal
CUST01486,51,42,2023-11-14,177100,5,0,47,2,Emerging / Mid-Value
CUST01487,19,56,2023-02-25,298450,6,0,309,0,High-Value Loyal
CUST01488,38,1,2023-11-06,344000,6,0,55,0,High-Value Loyal
CUST01489,56,26,2023-10-20,123600,5,0,72,2,Emerging / Mid-Value
CUST01490,31,52,2023-10-21,140700,4,0,71,2,Emerging / Mid-Value
CUST01491,29,56,2023-09-17,300150,3,0,105,2,Emerging / Mid-Value
CUST01492,27,16,2023-06-11,170250,4,0,203,1,Dormant / At-Risk
CUST01493,42,21,2023-06-03,137050,4,0,211,1,Dormant / At-Risk
CUST01494,25,41,2023-12-10,164400,6,0,21,2,Emerging / Mid-Value
CUST01495,48,35,2023-04-15,174750,6,0,260,0,High-Value Loyal
CUST01496,60,11,2023-12-27,410150,6,1,4,0,High-Value Loyal
CUST01497,53,4,2023-12-03,106100,3,1,28,2,Emerging / Mid-Value
CUST01498,37,53,2023-02-28,470000,4,0,306,0,High-Value Loyal
CUST01499,32,14,2023-03-12,200000,3,0,294,1,Dormant / At-Risk
CUST01500,58,34,2023-10-11,299000,4,0,81,2,Emerging / Mid-Value
CUST01501,21,5,2023-05-30,505300,4,0,215,0,High-Value Loyal
CUST01502,39,2,2023-02-24,145000,2,1,310,1,Dormant / At-Risk
CUST01503,22,1,2023-01-12,315100,5,0,353,1,Dormant / At-Risk
CUST01504,29,24,2023-06-21,225300,7,0,193,0,High-Value Loyal
CUST01505,34,43,2023-12-05,404500,7,1,26,0,High-Value Loyal
CUST01506,32,48,2023-06-16,90500,5,0,198,1,Dormant / At-Risk
CUST01507,42,35,2023-02-16,90450,4,1,318,1,Dormant / At-Risk
CUST01508,63,23,2023-09-26,300100,7,0,96,0,High-Value Loyal
CUST01509,48,51,2023-09-08,400000,2,0,114,2,Emerging / Mid-Value
CUST01510,52,17,2023-06-15,319400,8,0,199,0,High-Value Loyal
CUST01511,41,30,2023-05-16,45100,2,0,229,1,Dormant / At-Risk
CUST01512,41,20,2023-11-13,328100,3,0,48,2,Emerging / Mid-Value
CUST01513,33,14,2023-09-02,60000,1,1,120,2,Emerging / Mid-Value
CUST01514,35,7,2023-09-25,141100,5,0,97,2,Emerging / Mid-Value
