customer_id,age,gender,region,tenure_months,last_purchase_date,total_spent,num_purchases,churn,avg_purchase_value,recency_days
CUST01163,24,Female,East,2,2023-03-16,185000,2,1,92500.0,290
CUST01164,22,Male,West,55,2023-09-10,532350,10,1,53235.0,112
CUST01165,20,Female,North,21,2023-10-26,238400,4,0,59600.0,66
CUST01166,61,Female,North,29,2023-03-10,50000,1,0,50000.0,296
CUST01167,44,Male,West,34,2023-10-14,24150,4,0,6037.5,78
CUST01168,34,Male,East,30,2023-02-17,345600,5,0,69120.0,317
CUST01169,30,Male,South,6,2023-07-04,376200,6,0,62700.0,180
CUST01170,55,Male,North,38,2023-07-05,34000,2,0,17000.0,179
CUST01171,48,Female,South,35,2023-07-02,191250,9,0,21250.0,182
CUST01172,54,Female,East,22,2023-01-26,180750,4,0,45187.5,339
CUST01173,40,Male,West,21,2023-04-01,48050,2,0,24025.0,274
CUST01174,49,Female,West,54,2023-11-22,225000,4,1,56250.0,39
CUST01175,29,Male,North,13,2023-05-18,635200,5,1,127040.0,227
CUST01176,35,Male,North,28,2023-11-03,225000,3,0,75000.0,58
CUST01177,48,Male,West,27,2023-05-14,195250,5,1,39050.0,231
CUST01178,38,Female,West,1,2023-05-20,121650,8,0,15206.25,225
CUST01179,46,Male,North,4,2023-05-20,67450,5,0,13490.0,225
CUST01180,36,Female,West,45,2023-01-07,164000,4,0,41000.0,358
CUST01181,45,Male,North,56,2023-12-06,290500,7,0,41500.0,25
CUST01182,30,Female,West,45,2023-08-26,396200,6,1,66033.33333333333,127
CUST01183,35,Male,South,56,2023-06-30,712150,5,1,142430.0,184
CUST01184,36,Female,South,24,2023-08-30,129400,6,0,21566.666666666668,123
CUST01185,31,Female,North,30,2023-08-19,45200,2,0,22600.0,134
CUST01186,42,Male,East,55,2023-06-26,164000,5,0,32800.0,188
CUST01187,19,Female,East,45,2023-01-24,401150,7,1,57307.142857142855,341
CUST01188,27,Female,West,57,2023-03-19,350550,3,0,116850.0,287
CUST01189,28,Female,West,22,2023-10-10,546500,6,0,91083.33333333333,82
CUST01190,55,Male,East,56,2023-01-05,345500,3,1,115166.66666666667,360
CUST01191,33,Male,East,20,2023-03-01,96400,4,0,24100.0,305
CUST01192,34,Male,South,23,2023-04-25,345200,8,0,43150.0,250
CUST01193,41,Female,North,53,2023-10-10,287500,8,0,35937.5,82
CUST01194,39,Female,East,10,2023-12-15,157300,3,0,52433.333333333336,16
CUST01195,64,Female,East,28,2023-08-18,234500,7,0,33500.0,135
CUST01196,21,Male,North,12,2023-01-08,18000,2,1,9000.0,357
CUST01197,59,Female,North,32,2023-10-12,355500,3,0,118500.0,80
CUST01198,57,Female,North,18,2023-12-22,249000,5,1,49800.0,9
CUST01199,58,Male,South,8,2023-10-13,93200,3,0,31066.666666666668,79
CUST01200,59,Female,West,10,2023-06-28,124000,4,0,31000.0,186
CUST01201,36,Female,South,22,2023-03-14,233000,4,1,58250.0,292
CUST01202,61,Female,North,49,2023-01-16,39150,4,1,9787.5,349
CUST01203,37,Female,South,18,2023-11-29,203000,4,0,50750.0,32
CUST01204,24,Male,North,35,2023-11-29,14100,3,0,4700.0,32
CUST01205,33,Female,South,39,2023-01-22,50,1,0,50.0,343
CUST01206,26,Female,West,12,2023-12-19,95000,3,0,31666.666666666668,12
CUST01207,39,Male,East,39,2023-04-02,410000,5,0,82000.0,273
CUST01208,28,Male,South,38,2023-12-11,87100,4,1,21775.0,20
CUST01210,19,Female,West,48,2023-04-30,541000,4,1,135250.0,245
CUST01211,44,Male,West,10,2023-10-13,235500,4,0,58875.0,79
CUST01212,40,Male,South,20,2023-01-13,143000,2,0,71500.0,352
CUST01213,18,Male,East,32,2023-07-20,45000,1,0,45000.0,164
CUST01214,29,Female,North,38,2023-04-25,8000,1,0,8000.0,250
CUST01215,38,Female,South,39,2023-09-08,173000,4,0,43250.0,114
CUST01216,40,Male,North,52,2023-07-12,300000,5,1,60000.0,172
CUST01217,30,Male,East,10,2023-04-09,156100,4,0,39025.0,266
CUST01218,36,Male,East,34,2023-10-30,134000,3,0,44666.666666666664,62
CUST01219,31,Male,East,10,2023-08-04,497200,5,1,99440.0,149
CUST01220,55,Female,North,3,2023-05-31,358000,7,1,51142.857142857145,214
CUST01221,40,Male,North,42,2023-07-21,342050,5,0,68410.0,163
CUST01222,47,Male,West,32,2023-10-23,198450,6,0,33075.0,69
CUST01223,61,Male,North,27,2023-09-10,497100,5,1,99420.0,112
CUST01224,27,Female,East,1,2023-06-01,1026000,8,0,128250.0,213
CUST01225,39,Male,East,14,2023-12-24,568100,7,1,81157.14285714286,7
CUST01226,44,Male,West,28,2023-05-12,23250,4,0,5812.5,233
CUST01227,41,Female,East,15,2023-10-31,478400,6,0,79733.33333333333,61
CUST01228,51,Male,East,2,2023-12-03,400500,5,0,80100.0,28
CUST01229,47,Male,North,12,2023-05-22,295000,2,0,147500.0,223
CUST01230,41,Female,East,35,2023-06-23,235200,7,0,33600.0,191
CUST01231,18,Female,South,43,2023-10-23,551500,8,0,68937.5,69
CUST01232,38,Male,North,47,2023-07-05,345250,4,0,86312.5,179
CUST01233,29,Female,West,31,2023-09-05,66300,4,1,16575.0,117
CUST01234,62,Male,North,59,2023-05-31,145000,3,0,48333.333333333336,214
CUST01235,34,Female,North,36,2023-02-09,221000,3,1,73666.66666666667,325
CUST01236,35,Male,West,23,2023-09-17,355400,5,0,71080.0,105
CUST01237,31,Male,South,4,2023-10-01,60250,2,0,30125.0,91
CUST01238,28,Female,South,59,2023-05-29,59300,3,0,19766.666666666668,216
CUST01239,64,Male,South,43,2023-10-28,238100,4,1,59525.0,64
CUST01240,64,Male,South,57,2023-10-03,535000,3,0,178333.33333333334,89
CUST01241,25,Male,East,33,2023-01-06,24400,4,0,6100.0,359
CUST01242,58,Female,East,44,2023-08-06,422000,6,0,70333.33333333333,147
CUST01243,64,Male,North,31,2023-02-23,357500,5,0,71500.0,311
CUST01244,35,Female,West,3,2023-05-18,500,1,1,500.0,227
CUST01245,44,Male,South,39,2023-08-19,76200,4,1,19050.0,134
CUST01246,49,Female,South,35,2023-06-01,63100,3,0,21033.333333333332,213
CUST01247,39,Male,North,6,2023-03-08,135550,4,0,33887.5,298
CUST01248,53,Female,North,5,2023-11-09,380650,7,0,54378.57142857143,52
CUST01249,44,Male,East,57,2023-03-21,558050,7,1,79721.42857142857,285
CUST01250,52,Male,South,12,2023-11-28,87150,3,0,29050.0,33
CUST01251,51,Male,East,21,2023-11-13,507000,4,1,126750.0,48
CUST01252,47,Female,West,47,2023-09-20,288000,2,1,144000.0,102
CUST01253,57,Female,East,55,2023-04-23,393000,5,0,78600.0,252
CUST01254,23,Female,North,15,2023-09-06,259100,6,0,43183.333333333336,116
CUST01255,30,Female,West,42,2023-03-03,350200,2,0,175100.0,303
CUST01256,43,Male,North,32,2023-04-04,587100,5,0,117420.0,271
CUST01257,49,Male,South,25,2023-10-06,15000,1,0,15000.0,86
CUST01258,47,Male,South,25,2023-10-15,143000,3,0,47666.666666666664,77
CUST01259,42,Female,North,8,2023-05-17,15250,2,0,7625.0,228
CUST01260,19,Female,West,27,2023-10-07,200,1,0,200.0,85
CUST01261,31,Male,East,55,2023-06-04,160000,5,0,32000.0,210
CUST01262,58,Female,West,2,2023-03-06,149000,2,0,74500.0,300
CUST01263,60,Female,West,52,2023-01-08,150,1,0,150.0,357
CUST01264,30,Male,South,20,2023-12-01,459200,4,0,114800.0,30
CUST01265,49,Female,East,35,2023-08-24,123100,4,0,30775.0,129
CUST01266,50,Female,South,25,2023-07-09,402000,5,0,80400.0,175
CUST01267,55,Female,East,40,2023-09-23,250700,4,0,62675.0,99
CUST01268,56,Male,South,57,2023-09-10,24100,2,1,12050.0,112
CUST01269,32,Female,West,34,2023-02-08,286000,5,1,57200.0,326
CUST01270,35,Female,South,13,2023-07-28,204000,2,1,102000.0,156
CUST01271,20,Female,North,33,2023-06-27,275200,4,0,68800.0,187
CUST01272,56,Female,West,41,2023-01-26,48300,4,0,12075.0,339
CUST01273,52,Male,North,13,2023-12-24,487400,7,0,69628.57142857143,7
CUST01274,59,Female,South,55,2023-12-05,103000,2,0,51500.0,26
CUST01275,57,Female,West,2,2023-04-04,57200,4,0,14300.0,271
CUST01276,18,Male,North,52,2023-02-15,184000,5,0,36800.0,319
CUST01277,28,Male,East,18,2023-09-17,25000,1,0,25000.0,105
CUST01278,28,Male,West,31,2023-05-27,365100,6,0,60850.0,218
CUST01279,53,Female,East,43,2023-12-12,175250,4,1,43812.5,19
CUST01280,45,Male,North,40,2023-11-24,286150,3,0,95383.33333333333,37
CUST01281,41,Male,East,36,2023-01-10,96000,3,0,32000.0,355
CUST01282,55,Female,West,33,2023-10-22,131000,3,0,43666.666666666664,70
CUST01283,56,Male,South,1,2023-10-02,597000,5,1,119400.0,90
CUST01284,34,Male,West,11,2023-04-08,81200,4,0,20300.0,267
CUST01285,45,Male,East,19,2023-07-14,871000,6,1,145166.66666666666,170
CUST01286,28,Male,East,56,2023-01-04,274200,7,0,39171.42857142857,361
CUST01287,26,Female,West,59,2023-03-16,160000,4,0,40000.0,290
CUST01288,29,Male,East,55,2023-02-10,36200,2,1,18100.0,324
CUST01289,34,Female,East,19,2023-05-31,361300,7,0,51614.28571428572,214
CUST01290,50,Male,North,6,2023-10-17,510250,4,0,127562.5,75
CUST01291,41,Male,West,56,2023-08-18,430050,5,0,86010.0,135
CUST01292,62,Female,East,51,2023-12-05,656400,6,0,109400.0,26
CUST01293,54,Male,South,11,2023-03-01,413500,8,0,51687.5,305
CUST01294,53,Female,West,49,2023-08-29,99300,3,0,33100.0,124
CUST01295,20,Male,North,14,2023-05-26,492000,4,0,123000.0,219
CUST01296,24,Female,East,48,2023-10-13,483000,3,1,161000.0,79
CUST01297,19,Male,North,19,2023-04-21,24200,3,0,8066.666666666667,254
CUST01298,41,Male,South,2,2023-12-13,76000,3,0,25333.333333333332,18
CUST01299,37,Female,North,14,2023-08-18,568300,7,0,81185.71428571429,135
CUST01300,44,Female,South,29,2023-02-20,303000,4,0,75750.0,314
CUST01301,55,Male,West,3,2023-12-19,50100,2,0,25050.0,12
CUST01302,49,Male,West,34,2023-01-30,404000,5,0,80800.0,335
CUST01303,24,Female,East,35,2023-09-25,171100,4,0,42775.0,97
CUST01304,54,Male,South,19,2023-10-02,1041000,6,0,173500.0,90
CUST01305,39,Male,South,50,2023-10-27,550,2,0,275.0,65
CUST01306,36,Male,East,15,2023-05-30,123000,4,1,30750.0,215
CUST01307,31,Female,North,23,2023-02-19,200000,2,0,100000.0,315
CUST01308,47,Female,East,47,2023-05-01,87500,3,0,29166.666666666668,244
CUST01309,40,Male,West,29,2023-09-16,208300,5,0,41660.0,106
CUST01310,29,Male,West,36,2023-01-15,587000,4,0,146750.0,350
CUST01311,34,Female,North,48,2023-06-22,207000,3,0,69000.0,192
CUST01312,19,Female,West,59,2023-12-03,396250,6,0,66041.66666666667,28
CUST01313,60,Female,East,22,2023-03-20,423200,7,1,60457.142857142855,286
CUST01314,37,Female,South,20,2023-08-18,133250,3,1,44416.666666666664,135
CUST01315,19,Female,East,9,2023-07-02,265200,4,0,66300.0,182
CUST01316,55,Male,West,29,2023-05-06,135000,4,0,33750.0,239
CUST01317,59,Male,East,44,2023-03-31,300150,3,0,100050.0,275
CUST01318,44,Female,South,54,2023-04-02,100100,3,1,33366.666666666664,273
CUST01319,31,Male,West,17,2023-11-22,250000,5,0,50000.0,39
CUST01320,26,Female,South,36,2023-10-12,280400,4,0,70100.0,80
CUST01321,35,Male,East,8,2023-06-28,283000,5,0,56600.0,186
CUST01322,46,Female,East,38,2023-08-01,366000,5,1,73200.0,152
CUST01323,64,Male,West,33,2023-11-07,61000,4,0,15250.0,54
CUST01324,41,Male,West,8,2023-06-26,16500,3,1,5500.0,188
CUST01325,50,Female,North,31,2023-07-22,49200,3,0,16400.0,162
CUST01326,32,Female,East,28,2023-11-18,328600,4,0,82150.0,43
CUST01327,21,Male,East,57,2023-01-16,185200,6,0,30866.666666666668,349
CUST01328,53,Female,North,8,2023-05-25,420000,6,0,70000.0,220
CUST01329,44,Male,South,26,2023-08-20,237000,2,1,118500.0,133
CUST01330,46,Male,East,47,2023-03-04,156100,6,0,26016.666666666668,302
CUST01331,20,Female,North,13,2023-07-31,126000,3,0,42000.0,153
CUST01332,45,Male,South,44,2023-03-24,135300,2,1,67650.0,282
CUST01333,34,Female,North,19,2023-11-29,417000,3,0,139000.0,32
CUST01334,59,Male,South,35,2023-12-20,81000,2,0,40500.0,11
CUST01335,40,Male,West,11,2023-07-06,140050,4,0,35012.5,178
CUST01336,55,Female,East,20,2023-05-20,391000,7,0,55857.142857142855,225
CUST01337,63,Male,West,28,2023-01-13,600250,7,0,85750.0,352
CUST01338,48,Male,South,9,2023-04-16,77800,6,1,12966.666666666666,259
CUST01339,61,Female,South,40,2023-07-15,90200,3,0,30066.666666666668,169
CUST01340,21,Male,South,41,2023-02-22,60000,2,1,30000.0,312
CUST01341,55,Male,West,23,2023-07-08,340250,5,0,68050.0,176
CUST01342,19,Male,East,1,2023-01-27,45100,2,0,22550.0,338
CUST01343,25,Female,West,14,2023-02-23,362150,4,0,90537.5,311
CUST01344,52,Male,East,17,2023-06-07,36200,3,0,12066.666666666666,207
CUST01345,47,Male,West,25,2023-07-12,232400,9,0,25822.222222222223,172
CUST01346,23,Female,East,43,2023-01-11,51000,4,0,12750.0,354
CUST01347,53,Male,West,55,2023-05-31,120150,4,0,30037.5,214
CUST01348,26,Female,East,56,2023-10-10,60600,4,0,15150.0,82
CUST01349,63,Male,East,37,2023-06-19,366150,6,0,61025.0,195
CUST01350,51,Male,North,57,2023-10-26,269000,4,1,67250.0,66
CUST01351,54,Male,East,11,2023-05-24,15200,3,0,5066.666666666667,221
CUST01353,34,Female,North,4,2023-08-16,28000,2,0,14000.0,137
CUST01354,45,Male,West,41,2023-06-21,296450,6,1,49408.333333333336,193
CUST01355,64,Female,South,29,2023-09-27,210000,4,1,52500.0,95
CUST01356,19,Male,East,14,2023-09-10,371000,7,0,53000.0,112
CUST01357,45,Female,West,14,2023-01-15,86000,2,0,43000.0,350
CUST01358,51,Female,North,35,2023-01-01,185050,3,1,61683.333333333336,364
CUST01359,49,Female,East,31,2023-07-24,217000,4,0,54250.0,160
CUST01360,51,Male,West,20,2023-01-21,435200,5,0,87040.0,344
CUST01361,51,Female,East,46,2023-01-09,160300,4,0,40075.0,356
CUST01362,64,Female,South,54,2023-02-07,150250,3,1,50083.333333333336,327
CUST01363,32,Male,East,53,2023-10-12,24300,3,0,8100.0,80
CUST01364,35,Male,East,7,2023-09-14,124500,3,0,41500.0,108
CUST01365,62,Male,South,55,2023-07-27,246200,3,0,82066.66666666667,157
CUST01366,33,Male,West,1,2023-03-09,259000,7,0,37000.0,297
CUST01367,33,Female,North,30,2023-12-28,350300,2,0,175150.0,3
CUST01368,49,Female,East,14,2023-06-20,96050,4,0,24012.5,194
CUST01369,45,Female,South,37,2023-06-03,535100,4,1,133775.0,211
CUST01370,21,Male,West,34,2023-07-05,100150,2,1,50075.0,179
CUST01371,34,Male,West,37,2023-06-04,608050,4,0,152012.5,210
CUST01372,61,Male,East,30,2023-01-26,306000,4,0,76500.0,339
CUST01373,48,Male,East,24,2023-06-18,310400,4,1,77600.0,196
CUST01374,25,Male,North,34,2023-07-03,208000,5,0,41600.0,181
CUST01375,29,Male,East,29,2023-06-06,15200,2,1,7600.0,208
CUST01376,57,Male,East,55,2023-10-29,102000,2,0,51000.0,63
CUST01377,28,Male,North,15,2023-03-18,138000,2,0,69000.0,288
CUST01378,51,Male,West,5,2023-07-01,132000,4,1,33000.0,183
CUST01379,43,Male,West,37,2023-08-25,56000,2,0,28000.0,128
CUST01380,35,Male,North,50,2023-09-07,349150,6,0,58191.666666666664,115
CUST01381,59,Male,South,38,2023-02-07,593400,6,0,98900.0,327
CUST01382,44,Female,East,15,2023-02-25,124450,4,0,31112.5,309
CUST01383,57,Female,West,10,2023-09-04,36000,1,0,36000.0,118
CUST01384,37,Female,North,33,2023-03-19,319200,7,0,45600.0,287
CUST01385,38,Female,East,31,2023-05-28,101200,4,1,25300.0,217
CUST01386,48,Male,North,55,2023-02-26,311250,8,0,38906.25,308
CUST01387,22,Female,North,1,2023-01-14,48150,3,1,16050.0,351
CUST01388,22,Male,East,51,2023-03-27,32850,5,0,6570.0,279
CUST01389,53,Female,South,19,2023-09-07,94000,2,0,47000.0,115
CUST01390,42,Female,South,22,2023-10-07,108500,4,0,27125.0,85
CUST01391,63,Male,West,38,2023-05-29,222000,4,1,55500.0,216
CUST01392,18,Male,West,3,2023-11-30,141250,4,0,35312.5,31
CUST01393,29,Male,North,10,2023-01-14,736300,6,0,122716.66666666667,351
CUST01394,44,Male,South,42,2023-11-29,273000,3,1,91000.0,32
CUST01395,40,Female,South,46,2023-05-06,401200,4,0,100300.0,239
CUST01396,47,Female,East,36,2023-10-24,541100,4,1,135275.0,68
CUST01397,50,Female,North,54,2023-03-30,12250,2,1,6125.0,276
CUST01398,45,Female,North,34,2023-08-23,491500,6,0,81916.66666666667,130
CUST01399,55,Male,West,26,2023-06-19,336000,3,0,112000.0,195
CUST01400,61,Male,North,4,2023-12-18,45000,2,0,22500.0,13
CUST01401,62,Male,East,31,2023-02-26,135450,5,0,27090.0,308
CUST01402,25,Female,South,47,2023-12-25,45400,2,0,22700.0,6
CUST01403,48,Male,North,31,2023-10-24,44400,4,0,11100.0,68
CUST01404,28,Female,West,23,2023-09-13,501000,4,0,125250.0,109
CUST01405,27,Male,North,27,2023-12-01,640000,6,0,106666.66666666667,30
CUST01406,19,Male,East,18,2023-06-07,466150,8,0,58268.75,207
CUST01407,42,Female,North,25,2023-07-23,298000,3,0,99333.33333333333,161
CUST01408,62,Female,East,53,2023-08-29,465000,6,0,77500.0,124
CUST01409,57,Female,East,2,2023-10-21,136000,4,0,34000.0,71
CUST01410,33,Male,West,58,2023-09-12,97000,4,0,24250.0,110
CUST01411,24,Male,East,48,2023-02-20,48000,1,0,48000.0,314
CUST01412,18,Male,West,36,2023-10-12,108650,6,1,18108.333333333332,80
CUST01413,35,Female,East,38,2023-07-08,292000,2,0,146000.0,176
CUST01414,46,Male,East,53,2023-01-28,165000,3,1,55000.0,337
CUST01415,57,Female,South,59,2023-03-27,275000,4,0,68750.0,279
CUST01416,22,Female,North,55,2023-11-26,60100,2,0,30050.0,35
CUST01417,53,Female,East,27,2023-09-05,30000,1,0,30000.0,117
CUST01418,53,Male,West,49,2023-09-04,182500,6,0,30416.666666666668,118
CUST01419,63,Female,North,19,2023-12-25,251550,6,0,41925.0,6
CUST01420,20,Male,North,45,2023-09-03,141700,5,1,28340.0,119
CUST01421,20,Female,East,27,2023-08-09,189250,5,0,37850.0,144
CUST01422,43,Male,West,55,2023-05-24,69200,4,0,17300.0,221
CUST01423,39,Male,West,46,2023-11-05,572000,3,0,190666.66666666666,56
CUST01424,37,Female,South,12,2023-06-07,162000,4,0,40500.0,207
CUST01425,62,Male,North,37,2023-01-28,841150,12,0,70095.83333333333,337
CUST01426,19,Female,North,38,2023-03-16,354000,6,0,59000.0,290
CUST01427,29,Male,North,26,2023-10-30,200500,3,0,66833.33333333333,62
CUST01428,22,Male,East,55,2023-11-23,167000,4,0,41750.0,38
CUST01429,48,Male,South,43,2023-02-01,548000,6,0,91333.33333333333,333
CUST01430,45,Female,South,44,2023-08-06,336000,4,0,84000.0,147
CUST01431,44,Female,South,59,2023-05-27,620000,7,0,88571.42857142857,218
CUST01432,45,Male,North,26,2023-10-14,60000,1,0,60000.0,78
CUST01433,31,Male,North,2,2023-10-21,306600,7,1,43800.0,71
CUST01434,62,Male,East,26,2023-02-04,315000,5,0,63000.0,330
CUST01435,50,Female,West,50,2023-11-28,154500,7,0,22071.428571428572,33
CUST01436,59,Female,East,25,2023-08-15,273000,2,0,136500.0,138
CUST01437,45,Female,North,44,2023-12-07,355000,4,0,88750.0,24
CUST01438,48,Male,North,15,2023-04-19,670000,4,0,167500.0,256
CUST01439,60,Female,East,24,2023-04-07,244000,3,0,81333.33333333333,268
CUST01440,36,Female,West,36,2023-10-03,32000,2,0,16000.0,89
CUST01441,35,Female,South,44,2023-12-27,139000,3,0,46333.333333333336,4
CUST01442,49,Male,West,58,2023-01-27,75100,2,1,37550.0,338
CUST01443,40,Male,North,22,2023-10-10,39000,2,0,19500.0,82
CUST01444,63,Female,North,45,2023-05-31,75700,3,1,25233.333333333332,214
CUST01445,24,Male,West,32,2023-12-23,205000,4,1,51250.0,8
CUST01446,25,Female,South,49,2023-05-26,152150,7,0,21735.714285714286,219
CUST01447,42,Male,East,41,2023-04-26,111750,8,1,13968.75,249
CUST01448,40,Female,East,19,2023-09-15,93650,6,0,15608.333333333334,107
CUST01449,44,Male,East,26,2023-03-24,12000,1,1,12000.0,282
CUST01450,39,Male,West,55,2023-07-07,306100,4,0,76525.0,177
CUST01451,64,Female,South,14,2023-01-19,118200,5,0,23640.0,346
CUST01452,39,Male,North,22,2023-06-11,290000,6,0,48333.333333333336,203
CUST01453,43,Male,South,40,2023-06-16,146100,4,0,36525.0,198
CUST01454,55,Female,West,53,2023-02-08,173000,2,0,86500.0,326
CUST01455,26,Male,North,51,2023-12-08,618400,6,1,103066.66666666667,23
CUST01456,60,Female,West,52,2023-05-14,342300,9,0,38033.333333333336,231
CUST01457,19,Male,East,58,2023-07-03,321200,5,0,64240.0,181
CUST01458,56,Male,East,6,2023-03-27,248200,6,0,41366.666666666664,279
CUST01459,35,Female,West,9,2023-01-20,144000,3,0,48000.0,345
CUST01460,33,Male,South,7,2023-01-07,738300,7,0,105471.42857142857,358
CUST01461,62,Female,East,44,2023-09-07,185000,4,1,46250.0,115
CUST01462,31,Female,West,20,2023-11-22,32000,1,0,32000.0,39
CUST01463,57,Male,South,59,2023-01-18,126200,6,0,21033.333333333332,347
CUST01464,22,Female,North,18,2023-10-21,560000,2,1,280000.0,71
CUST01465,23,Male,North,15,2023-05-01,293200,4,0,73300.0,244
CUST01466,36,Male,North,10,2023-10-31,645700,7,0,92242.85714285714,61
CUST01467,42,Female,South,14,2023-02-25,60150,2,1,30075.0,309
CUST01468,38,Male,East,9,2023-11-20,250100,6,0,41683.333333333336,41
CUST01469,19,Male,West,13,2023-06-15,225200,4,0,56300.0,199
CUST01470,20,Female,West,14,2023-04-12,179100,5,0,35820.0,263
CUST01471,36,Female,West,7,2023-03-02,39600,4,0,9900.0,304
CUST01472,28,Male,East,14,2023-05-04,92250,4,1,23062.5,241
CUST01473,38,Female,West,49,2023-10-29,96200,4,0,24050.0,63
CUST01474,43,Female,South,48,2023-03-12,60000,3,0,20000.0,294
CUST01475,49,Male,East,46,2023-04-28,323550,10,0,32355.0,247
CUST01476,51,Female,East,6,2023-12-07,96550,4,0,24137.5,24
CUST01477,48,Male,West,11,2023-10-12,151000,2,1,75500.0,80
CUST01478,39,Male,West,22,2023-07-13,51200,3,0,17066.666666666668,171
CUST01479,38,Female,East,15,2023-06-10,48000,1,1,48000.0,204
CUST01480,61,Male,South,13,2023-07-25,255750,5,0,51150.0,159
CUST01481,57,Male,North,33,2023-07-02,222000,2,1,111000.0,182
CUST01482,36,Female,West,22,2023-06-03,60000,3,0,20000.0,211
CUST01483,63,Male,North,34,2023-02-14,24100,2,0,12050.0,320
CUST01484,60,Female,West,21,2023-11-21,257000,4,0,64250.0,40
CUST01485,43,Female,East,35,2023-06-10,641000,4,0,160250.0,204
CUST01486,51,Female,West,42,2023-11-14,177100,5,0,35420.0,47
CUST01487,19,Female,North,56,2023-02-25,298450,6,0,49741.666666666664,309
CUST01488,38,Male,North,1,2023-11-06,344000,6,0,57333.333333333336,55
CUST01489,56,Male,West,26,2023-10-20,123600,5,0,24720.0,72
CUST01490,31,Female,East,52,2023-10-21,140700,4,0,35175.0,71
CUST01491,29,Male,South,56,2023-09-17,300150,3,0,100050.0,105
CUST01492,27,Male,West,16,2023-06-11,170250,4,0,42562.5,203
CUST01493,42,Male,South,21,2023-06-03,137050,4,0,34262.5,211
CUST01494,25,Female,East,41,2023-12-10,164400,6,0,27400.0,21
CUST01495,48,Male,South,35,2023-04-15,174750,6,0,29125.0,260
CUST01496,60,Male,West,11,2023-12-27,410150,6,1,68358.33333333333,4
CUST01497,53,Male,East,4,2023-12-03,106100,3,1,35366.666666666664,28
CUST01498,37,Male,North,53,2023-02-28,470000,4,0,117500.0,306
CUST01499,32,Male,East,14,2023-03-12,200000,3,0,66666.66666666667,294
CUST01500,58,Female,West,34,2023-10-11,299000,4,0,74750.0,81
CUST01501,21,Male,East,5,2023-05-30,505300,4,0,126325.0,215
CUST01502,39,Male,West,2,2023-02-24,145000,2,1,72500.0,310
CUST01503,22,Female,South,1,2023-01-12,315100,5,0,63020.0,353
CUST01504,29,Male,North,24,2023-06-21,225300,7,0,32185.714285714286,193
CUST01505,34,Male,South,43,2023-12-05,404500,7,1,57785.71428571428,26
CUST01506,32,Female,North,48,2023-06-16,90500,5,0,18100.0,198
CUST01507,42,Male,West,35,2023-02-16,90450,4,1,22612.5,318
CUST01508,63,Female,South,23,2023-09-26,300100,7,0,42871.42857142857,96
CUST01509,48,Male,North,51,2023-09-08,400000,2,0,200000.0,114
CUST01510,52,Male,West,17,2023-06-15,319400,8,0,39925.0,199
CUST01511,41,Male,South,30,2023-05-16,45100,2,0,22550.0,229
CUST01512,41,Female,South,20,2023-11-13,328100,3,0,109366.66666666667,48
CUST01513,33,Male,North,14,2023-09-02,60000,1,1,60000.0,120
CUST01514,35,Male,East,7,2023-09-25,141100,5,0,28220.0,97
CUST01515,50,Female,West,4,2023-08-06,276250,7,1,39464.28571428572,147
CUST01516,20,Male,North,11,2023-05-19,80250,4,0,20062.5,226
CUST01517,39,Female,East,28,2023-06-12,505000,8,0,63125.0,202
CUST01518,52,Male,South,56,2023-06-26,330300,4,1,82575.0,188
CUST01519,29,Female,East,55,2023-02-14,316000,5,0,63200.0,320
CUST01520,40,Female,West,31,2023-12-12,20000,2,0,10000.0,19
CUST01521,25,Female,South,35,2023-09-24,622400,9,1,69155.55555555556,98
CUST01522,61,Female,East,58,2023-03-29,316050,4,0,79012.5,277
CUST01523,54,Male,North,24,2023-10-12,94400,6,0,15733.333333333334,80
CUST01524,32,Female,North,32,2023-05-21,107000,4,0,26750.0,224
CUST01525,55,Male,South,49,2023-09-08,225000,1,0,225000.0,114
CUST01526,43,Female,East,46,2023-05-02,52500,4,1,13125.0,243
CUST01527,38,Female,North,6,2023-04-25,492400,7,0,70342.85714285714,250
CUST01528,59,Male,West,4,2023-11-17,90550,5,1,18110.0,44
CUST01529,49,Male,West,26,2023-09-28,9000,1,1,9000.0,94
CUST01531,60,Female,South,4,2023-02-05,540000,4,0,135000.0,329
CUST01532,43,Female,West,20,2023-03-08,9250,2,0,4625.0,298
CUST01533,45,Female,South,30,2023-02-01,25300,3,0,8433.333333333334,333
CUST01534,30,Female,East,45,2023-04-27,449000,3,1,149666.66666666666,248
CUST01535,27,Male,North,21,2023-12-05,375000,7,0,53571.42857142857,26
CUST01536,60,Male,South,51,2023-03-19,66000,2,0,33000.0,287
CUST01537,32,Female,North,33,2023-08-16,78400,3,0,26133.333333333332,137
CUST01538,43,Male,North,4,2023-07-02,61200,4,0,15300.0,182
CUST01539,31,Male,North,2,2023-12-23,124000,4,0,31000.0,8
CUST01540,60,Female,South,54,2023-02-06,539050,6,0,89841.66666666667,328
CUST01541,53,Female,East,10,2023-04-01,311400,8,1,38925.0,274
CUST01542,57,Male,West,19,2023-01-03,150,1,1,150.0,362
CUST01543,49,Male,South,9,2023-02-12,350050,2,0,175025.0,322
CUST01544,40,Female,East,55,2023-09-03,111000,4,1,27750.0,119
